id_student,code_module,code_presentation,id_site,date,sum_click,activity_type
5,DDD,2024B,168,140,7,subpage
5,DDD,2024B,77,88,5,homepage
5,DDD,2024B,31,-10,19,resource
5,DDD,2024B,56,7,15,oucontent
5,DDD,2024B,371,8,3,url
5,DDD,2024B,171,167,11,subpage
5,DDD,2024B,247,153,14,quiz
5,DDD,2024B,477,1,18,url
5,DDD,2024B,108,151,16,homepage
5,DDD,2024B,81,63,13,subpage
5,DDD,2024B,34,58,2,homepage
5,DDD,2024B,437,185,9,quiz
5,DDD,2024B,417,17,16,page
5,DDD,2024B,495,138,13,forumng
5,DDD,2024B,69,85,11,quiz
5,DDD,2024B,162,138,19,oucontent
5,DDD,2024B,446,-29,6,url
5,DDD,2024B,48,76,16,forumng
5,DDD,2024B,22,7,5,subpage
5,DDD,2024B,310,101,16,url
5,DDD,2024B,370,21,6,quiz
5,DDD,2024B,395,-21,1,forumng
5,DDD,2024B,176,152,20,forumng
5,DDD,2024B,2,56,4,page
5,DDD,2024B,423,167,17,subpage
6,CCC,2024B,450,182,14,page
6,CCC,2024B,312,196,19,subpage
6,CCC,2024B,428,50,19,subpage
6,CCC,2024B,136,85,10,homepage
6,CCC,2024B,118,179,19,url
6,CCC,2024B,136,71,1,subpage
6,CCC,2024B,114,-20,15,subpage
6,CCC,2024B,2,71,14,homepage
6,CCC,2024B,411,-11,9,quiz
6,CCC,2024B,257,-26,10,homepage
6,CCC,2024B,298,97,7,url
6,CCC,2024B,60,169,8,quiz
6,CCC,2024B,372,113,11,oucontent
6,CCC,2024B,336,109,7,homepage
6,CCC,2024B,220,145,3,forumng
6,CCC,2024B,126,135,16,homepage
6,CCC,2024B,67,-5,9,oucontent
6,CCC,2024B,150,138,9,quiz
6,CCC,2024B,464,11,14,subpage
6,CCC,2024B,84,156,12,resource
6,CCC,2024B,478,165,10,url
6,CCC,2024B,355,108,18,resource
6,CCC,2024B,80,-11,4,homepage
6,CCC,2024B,34,31,9,oucontent
6,CCC,2024B,392,-1,15,forumng
6,CCC,2024B,257,1,18,page
6,CCC,2024B,63,100,16,url
6,CCC,2024B,43,171,12,resource
6,CCC,2024B,91,60,13,subpage
6,CCC,2024B,484,109,9,homepage
6,CCC,2024B,412,128,3,resource
6,CCC,2024B,75,11,11,oucontent
6,CCC,2024B,418,103,18,subpage
6,CCC,2024B,474,92,12,homepage
6,CCC,2024B,437,57,13,quiz
6,CCC,2024B,414,-4,17,quiz
6,CCC,2024B,86,24,7,page
6,CCC,2024B,301,168,3,subpage
6,CCC,2024B,337,183,16,page
6,CCC,2024B,165,69,12,subpage
6,CCC,2024B,22,200,2,page
6,CCC,2024B,2,18,19,forumng
6,CCC,2024B,341,-26,12,forumng
6,CCC,2024B,384,76,1,forumng
6,CCC,2024B,238,190,3,oucontent
6,CCC,2024B,50,185,20,resource
6,CCC,2024B,70,121,16,page
6,CCC,2024B,283,111,11,resource
6,CCC,2024B,416,129,2,forumng
6,CCC,2024B,160,32,18,quiz
6,CCC,2024B,20,45,4,homepage
6,CCC,2024B,341,46,5,url
6,CCC,2024B,195,178,5,url
6,CCC,2024B,436,57,14,resource
6,CCC,2024B,187,105,3,page
6,CCC,2024B,379,48,10,quiz
6,CCC,2024B,14,-25,10,forumng
6,CCC,2024B,365,17,3,oucontent
6,CCC,2024B,309,104,20,resource
6,CCC,2024B,59,62,4,url
6,CCC,2024B,171,166,11,resource
6,CCC,2024B,296,16,7,resource
6,CCC,2024B,26,29,9,url
6,CCC,2024B,390,185,18,resource
6,CCC,2024B,365,177,18,url
6,CCC,2024B,337,111,10,resource
6,CCC,2024B,207,199,2,url
6,CCC,2024B,216,194,3,forumng
6,CCC,2024B,380,38,2,oucontent
6,CCC,2024B,49,-13,19,homepage
6,CCC,2024B,457,-3,16,homepage
6,CCC,2024B,415,90,12,quiz
6,CCC,2024B,55,108,9,oucontent
6,CCC,2024B,482,121,18,subpage
6,CCC,2024B,172,-10,6,oucontent
6,CCC,2024B,471,136,19,resource
6,CCC,2024B,416,131,1,page
6,CCC,2024B,374,25,5,oucontent
6,CCC,2024B,491,158,17,subpage
6,CCC,2024B,3,74,17,url
6,CCC,2024B,407,117,7,page
6,CCC,2024B,122,110,2,quiz
6,CCC,2024B,314,24,13,subpage
6,CCC,2024B,271,181,10,forumng
6,CCC,2024B,208,4,19,quiz
6,CCC,2024B,148,118,9,subpage
6,CCC,2024B,439,127,4,quiz
6,CCC,2024B,332,35,20,page
6,CCC,2024B,59,-30,13,subpage
6,CCC,2024B,130,161,5,oucontent
6,CCC,2024B,329,178,19,resource
6,CCC,2024B,128,141,5,homepage
6,CCC,2024B,128,29,2,resource
6,CCC,2024B,203,145,5,subpage
6,CCC,2024B,492,40,4,homepage
6,CCC,2024B,108,136,4,homepage
6,CCC,2024B,55,75,11,subpage
6,CCC,2024B,74,84,5,resource
6,CCC,2024B,189,192,11,quiz
6,CCC,2024B,338,66,17,url
6,CCC,2024B,340,83,7,oucontent
6,CCC,2024B,200,22,12,subpage
6,CCC,2024B,341,192,8,page
6,CCC,2024B,486,95,9,quiz
6,CCC,2024B,130,-18,1,quiz
6,CCC,2024B,82,88,2,homepage
6,CCC,2024B,235,161,17,url
6,CCC,2024B,212,22,4,url
6,CCC,2024B,146,6,9,oucontent
6,CCC,2024B,394,79,1,page
6,CCC,2024B,391,171,17,resource
6,CCC,2024B,233,120,12,url
6,CCC,2024B,115,134,15,subpage
6,CCC,2024B,443,146,9,page
6,CCC,2024B,139,69,6,page
6,CCC,2024B,225,26,5,homepage
6,CCC,2024B,121,169,16,quiz
6,CCC,2024B,486,26,18,oucontent
6,CCC,2024B,138,-2,12,url
6,CCC,2024B,51,146,9,url
6,CCC,2024B,207,161,1,resource
6,CCC,2024B,491,115,4,subpage
6,CCC,2024B,145,200,9,subpage
6,CCC,2024B,491,163,18,oucontent
6,CCC,2024B,255,130,17,homepage
6,CCC,2024B,491,8,1,forumng
6,CCC,2024B,354,166,18,quiz
6,CCC,2024B,175,115,1,page
6,CCC,2024B,96,19,4,url
6,CCC,2024B,392,154,14,url
6,CCC,2024B,412,148,9,subpage
6,CCC,2024B,206,130,20,forumng
6,CCC,2024B,195,-6,16,subpage
6,CCC,2024B,126,197,11,homepage
6,CCC,2024B,173,189,12,page
6,CCC,2024B,124,164,18,forumng
6,CCC,2024B,117,96,14,homepage
6,CCC,2024B,40,146,4,oucontent
6,CCC,2024B,211,29,2,subpage
6,CCC,2024B,212,89,18,resource
6,CCC,2024B,349,-4,18,page
6,CCC,2024B,70,153,8,subpage
6,CCC,2024B,190,25,4,homepage
6,CCC,2024B,6,35,19,quiz
6,CCC,2024B,144,0,19,page
6,CCC,2024B,108,198,3,forumng
6,CCC,2024B,314,30,4,resource
7,CCC,2024B,285,85,6,homepage
7,CCC,2024B,50,159,19,homepage
7,CCC,2024B,141,140,7,oucontent
7,CCC,2024B,81,180,8,homepage
7,CCC,2024B,92,157,7,subpage
7,CCC,2024B,68,20,10,page
7,CCC,2024B,339,-15,15,subpage
7,CCC,2024B,69,128,2,resource
7,CCC,2024B,468,155,7,forumng
7,CCC,2024B,388,130,10,quiz
7,CCC,2024B,353,9,3,oucontent
7,CCC,2024B,194,91,1,oucontent
7,CCC,2024B,18,65,18,oucontent
7,CCC,2024B,432,145,14,resource
7,CCC,2024B,392,-9,6,subpage
7,CCC,2024B,79,-12,14,resource
7,CCC,2024B,118,81,6,url
7,CCC,2024B,267,152,18,forumng
7,CCC,2024B,232,196,6,subpage
7,CCC,2024B,218,84,6,page
7,CCC,2024B,162,41,9,subpage
7,CCC,2024B,409,157,1,subpage
7,CCC,2024B,152,73,13,page
7,CCC,2024B,448,-7,19,resource
7,CCC,2024B,356,173,5,homepage
7,CCC,2024B,378,28,18,resource
7,CCC,2024B,246,113,13,oucontent
7,CCC,2024B,266,-17,6,subpage
7,CCC,2024B,65,174,8,homepage
7,CCC,2024B,440,100,20,resource
7,CCC,2024B,276,31,18,resource
7,CCC,2024B,269,56,18,resource
7,CCC,2024B,134,36,11,oucontent
7,CCC,2024B,92,181,2,quiz
7,CCC,2024B,436,95,7,oucontent
7,CCC,2024B,405,175,8,resource
7,CCC,2024B,76,102,20,page
7,CCC,2024B,217,-12,18,resource
7,CCC,2024B,390,158,11,page
7,CCC,2024B,349,12,9,forumng
7,CCC,2024B,17,-23,1,homepage
7,CCC,2024B,341,168,1,homepage
7,CCC,2024B,166,-9,6,resource
7,CCC,2024B,353,-9,7,page
7,CCC,2024B,51,176,15,forumng
7,CCC,2024B,404,-16,20,homepage
7,CCC,2024B,77,154,12,forumng
7,CCC,2024B,345,67,4,url
7,CCC,2024B,150,162,9,oucontent
7,CCC,2024B,280,-9,5,page
7,CCC,2024B,252,43,17,resource
7,CCC,2024B,90,8,10,homepage
7,CCC,2024B,195,50,16,homepage
7,CCC,2024B,223,99,15,homepage
7,CCC,2024B,307,-19,2,homepage
7,CCC,2024B,134,139,8,quiz
7,CCC,2024B,326,58,11,resource
7,CCC,2024B,371,62,17,url
7,CCC,2024B,77,105,13,quiz
7,CCC,2024B,63,114,8,quiz
7,CCC,2024B,409,8,9,subpage
7,CCC,2024B,190,52,2,forumng
7,CCC,2024B,421,49,6,quiz
7,CCC,2024B,22,156,18,homepage
7,CCC,2024B,241,130,2,quiz
7,CCC,2024B,124,23,14,page
7,CCC,2024B,182,128,1,oucontent
7,CCC,2024B,34,2,2,url
7,CCC,2024B,25,175,4,quiz
7,CCC,2024B,428,34,17,resource
7,CCC,2024B,285,197,17,homepage
7,CCC,2024B,321,36,9,oucontent
7,CCC,2024B,486,110,16,page
7,CCC,2024B,477,195,8,subpage
7,CCC,2024B,368,66,7,resource
7,CCC,2024B,138,72,8,oucontent
7,CCC,2024B,34,142,5,quiz
7,CCC,2024B,348,128,10,oucontent
7,CCC,2024B,293,103,10,quiz
7,CCC,2024B,82,46,1,subpage
7,CCC,2024B,215,195,5,forumng
7,CCC,2024B,372,154,17,quiz
7,CCC,2024B,54,24,10,url
7,CCC,2024B,237,-9,2,quiz
7,CCC,2024B,485,44,13,oucontent
7,CCC,2024B,485,60,12,url
7,CCC,2024B,448,191,2,oucontent
7,CCC,2024B,404,73,8,forumng
7,CCC,2024B,279,57,6,url
7,CCC,2024B,492,19,1,resource
7,CCC,2024B,194,90,10,quiz
7,CCC,2024B,144,172,10,homepage
7,CCC,2024B,116,167,4,forumng
7,CCC,2024B,285,31,17,oucontent
7,CCC,2024B,142,182,11,oucontent
7,CCC,2024B,313,89,2,forumng
7,CCC,2024B,149,-21,2,url
7,CCC,2024B,105,31,7,subpage
7,CCC,2024B,422,165,12,subpage
7,CCC,2024B,270,182,9,forumng
7,CCC,2024B,363,196,4,quiz
7,CCC,2024B,114,156,5,resource
7,CCC,2024B,49,-7,20,page
7,CCC,2024B,239,104,4,homepage
7,CCC,2024B,500,125,7,subpage
7,CCC,2024B,47,121,7,page
7,CCC,2024B,69,25,13,forumng
7,CCC,2024B,21,27,14,homepage
7,CCC,2024B,40,155,3,page
7,CCC,2024B,493,164,11,quiz
7,CCC,2024B,237,-6,17,quiz
7,CCC,2024B,283,169,17,homepage
7,CCC,2024B,467,-28,6,subpage
7,CCC,2024B,14,180,1,resource
7,CCC,2024B,399,55,14,resource
7,CCC,2024B,66,110,20,homepage
7,CCC,2024B,353,32,13,forumng
7,CCC,2024B,327,90,16,url
7,CCC,2024B,146,156,20,resource
7,CCC,2024B,465,155,14,homepage
7,CCC,2024B,318,195,7,quiz
7,CCC,2024B,313,64,12,oucontent
7,CCC,2024B,30,196,3,url
7,CCC,2024B,37,124,4,url
7,CCC,2024B,277,-3,10,subpage
7,CCC,2024B,204,29,17,page
7,CCC,2024B,430,57,1,oucontent
7,CCC,2024B,209,163,7,oucontent
7,CCC,2024B,371,178,6,subpage
7,CCC,2024B,309,125,17,oucontent
7,CCC,2024B,123,-12,15,url
7,CCC,2024B,173,55,14,resource
7,CCC,2024B,131,-7,2,url
8,AAA,2024J,454,103,7,forumng
8,AAA,2024J,204,69,20,resource
8,AAA,2024J,447,179,1,quiz
8,AAA,2024J,351,9,15,resource
8,AAA,2024J,482,52,7,resource
8,AAA,2024J,394,14,7,url
9,AAA,2024J,342,190,18,oucontent
9,AAA,2024J,24,74,7,subpage
9,AAA,2024J,192,135,20,resource
9,AAA,2024J,53,-17,12,page
9,AAA,2024J,356,146,1,homepage
9,AAA,2024J,189,99,19,resource
9,AAA,2024J,149,175,10,oucontent
9,AAA,2024J,366,-26,15,url
9,AAA,2024J,414,119,6,quiz
9,AAA,2024J,307,163,19,quiz
9,AAA,2024J,320,166,19,quiz
9,AAA,2024J,400,192,10,page
9,AAA,2024J,456,-8,17,url
9,AAA,2024J,275,7,12,quiz
9,AAA,2024J,488,133,19,subpage
9,AAA,2024J,170,7,19,resource
9,AAA,2024J,11,45,17,url
9,AAA,2024J,317,115,7,oucontent
9,AAA,2024J,98,197,4,oucontent
9,AAA,2024J,400,184,8,url
9,AAA,2024J,73,169,14,quiz
9,AAA,2024J,287,114,2,quiz
9,AAA,2024J,359,129,1,page
9,AAA,2024J,204,9,4,page
9,AAA,2024J,214,165,1,page
9,AAA,2024J,384,14,7,url
9,AAA,2024J,483,113,8,subpage
9,AAA,2024J,344,53,20,forumng
9,AAA,2024J,125,136,17,oucontent
9,AAA,2024J,460,138,18,homepage
9,AAA,2024J,420,184,10,homepage
9,AAA,2024J,177,199,14,resource
9,AAA,2024J,462,6,19,quiz
9,AAA,2024J,16,57,18,oucontent
9,AAA,2024J,303,73,12,oucontent
9,AAA,2024J,339,81,9,resource
9,AAA,2024J,282,170,13,quiz
9,AAA,2024J,209,58,3,subpage
9,AAA,2024J,288,-27,16,quiz
9,AAA,2024J,345,-5,5,subpage
9,AAA,2024J,271,176,11,forumng
9,AAA,2024J,62,162,9,subpage
9,AAA,2024J,137,168,13,oucontent
9,AAA,2024J,301,31,10,url
9,AAA,2024J,461,130,2,homepage
9,AAA,2024J,492,183,6,page
9,AAA,2024J,115,162,1,homepage
9,AAA,2024J,437,140,17,quiz
9,AAA,2024J,201,123,13,resource
9,AAA,2024J,60,-16,13,subpage
9,AAA,2024J,42,-11,7,forumng
9,AAA,2024J,497,180,1,homepage
9,AAA,2024J,193,-14,17,homepage
9,AAA,2024J,332,126,9,resource
9,AAA,2024J,323,45,20,resource
9,AAA,2024J,378,189,11,homepage
9,AAA,2024J,209,86,6,subpage
9,AAA,2024J,299,193,15,quiz
9,AAA,2024J,74,130,2,forumng
9,AAA,2024J,327,26,9,url
9,AAA,2024J,459,-26,16,page
9,AAA,2024J,307,83,10,quiz
9,AAA,2024J,30,11,15,oucontent
9,AAA,2024J,207,155,14,oucontent
9,AAA,2024J,71,122,12,homepage
9,AAA,2024J,409,112,3,page
9,AAA,2024J,321,155,16,quiz
9,AAA,2024J,83,-18,19,resource
9,AAA,2024J,399,166,9,homepage
9,AAA,2024J,480,71,17,url
9,AAA,2024J,497,-13,7,subpage
9,AAA,2024J,233,21,8,resource
9,AAA,2024J,489,3,11,forumng
9,AAA,2024J,477,153,6,subpage
9,AAA,2024J,469,58,13,resource
9,AAA,2024J,279,89,3,page
9,AAA,2024J,105,-28,6,resource
9,AAA,2024J,309,-10,6,homepage
9,AAA,2024J,58,67,8,quiz
9,AAA,2024J,423,30,17,forumng
9,AAA,2024J,240,3,16,forumng
9,AAA,2024J,63,66,7,subpage
9,AAA,2024J,39,84,18,url
9,AAA,2024J,136,48,19,homepage
9,AAA,2024J,493,155,6,forumng
9,AAA,2024J,73,-18,13,url
9,AAA,2024J,23,100,4,quiz
9,AAA,2024J,146,40,2,subpage
9,AAA,2024J,105,85,9,resource
9,AAA,2024J,241,71,18,resource
9,AAA,2024J,464,6,15,page
9,AAA,2024J,263,140,6,oucontent
9,AAA,2024J,8,-11,6,resource
9,AAA,2024J,252,194,19,oucontent
9,AAA,2024J,322,-4,7,url
9,AAA,2024J,477,102,14,oucontent
9,AAA,2024J,280,116,11,page
9,AAA,2024J,375,170,20,page
9,AAA,2024J,389,29,14,subpage
9,AAA,2024J,422,193,18,subpage
9,AAA,2024J,59,194,17,oucontent
9,AAA,2024J,349,109,11,quiz
9,AAA,2024J,174,-23,8,page
9,AAA,2024J,12,159,16,quiz
9,AAA,2024J,349,73,4,page
9,AAA,2024J,359,92,2,quiz
9,AAA,2024J,481,190,16,subpage
9,AAA,2024J,208,200,17,oucontent
9,AAA,2024J,406,190,1,forumng
9,AAA,2024J,2,165,13,oucontent
9,AAA,2024J,338,-9,6,oucontent
9,AAA,2024J,323,27,12,forumng
9,AAA,2024J,82,142,3,quiz
9,AAA,2024J,448,143,12,homepage
9,AAA,2024J,172,168,18,page
9,AAA,2024J,352,-4,9,quiz
9,AAA,2024J,77,115,3,oucontent
9,AAA,2024J,293,-12,5,forumng
9,AAA,2024J,204,115,15,homepage
9,AAA,2024J,303,112,18,url
9,AAA,2024J,221,30,20,url
9,AAA,2024J,280,170,1,oucontent
9,AAA,2024J,457,2,2,forumng
9,AAA,2024J,18,174,20,subpage
9,AAA,2024J,431,139,18,quiz
9,AAA,2024J,307,154,9,url
9,AAA,2024J,67,135,10,forumng
9,AAA,2024J,377,186,20,resource
9,AAA,2024J,44,135,10,forumng
9,AAA,2024J,321,85,18,page
9,AAA,2024J,385,177,2,page
9,AAA,2024J,183,-7,6,subpage
9,AAA,2024J,279,199,13,page
9,AAA,2024J,245,69,7,oucontent
9,AAA,2024J,479,-24,20,page
9,AAA,2024J,195,40,3,resource
9,AAA,2024J,322,154,15,page
9,AAA,2024J,273,126,16,quiz
9,AAA,2024J,77,108,20,quiz
9,AAA,2024J,255,99,5,oucontent
9,AAA,2024J,265,51,19,subpage
9,AAA,2024J,384,96,2,forumng
9,AAA,2024J,269,144,1,quiz
9,AAA,2024J,96,134,8,forumng
9,AAA,2024J,357,-17,9,homepage
9,AAA,2024J,459,139,12,quiz
9,AAA,2024J,373,67,20,forumng
9,AAA,2024J,234,145,19,homepage
9,AAA,2024J,345,-23,4,oucontent
9,AAA,2024J,461,41,18,oucontent
9,AAA,2024J,383,169,11,forumng
9,AAA,2024J,129,38,6,quiz
9,AAA,2024J,304,87,13,subpage
9,AAA,2024J,181,5,20,url
9,AAA,2024J,327,17,8,oucontent
9,AAA,2024J,273,144,19,url
9,AAA,2024J,201,172,8,subpage
9,AAA,2024J,492,109,19,resource
9,AAA,2024J,208,57,6,url
9,AAA,2024J,351,-10,11,oucontent
9,AAA,2024J,390,106,11,page
9,AAA,2024J,468,15,11,quiz
9,AAA,2024J,496,12,19,oucontent
9,AAA,2024J,485,73,19,subpage
9,AAA,2024J,356,192,8,forumng
9,AAA,2024J,312,105,12,resource
9,AAA,2024J,441,27,17,resource
9,AAA,2024J,364,113,13,forumng
9,AAA,2024J,14,63,16,url
9,AAA,2024J,487,68,18,forumng
9,AAA,2024J,313,-26,11,page
9,AAA,2024J,349,167,10,url
9,AAA,2024J,4,27,7,url
9,AAA,2024J,320,130,4,resource
9,AAA,2024J,58,183,16,page
9,AAA,2024J,25,12,7,forumng
9,AAA,2024J,121,118,9,homepage
9,AAA,2024J,430,-8,12,subpage
9,AAA,2024J,158,70,3,forumng
9,AAA,2024J,233,45,4,forumng
9,AAA,2024J,168,181,7,resource
9,AAA,2024J,374,25,6,forumng
9,AAA,2024J,454,128,7,quiz
9,AAA,2024J,373,91,17,resource
9,AAA,2024J,409,30,14,page
9,AAA,2024J,163,187,2,homepage
10,BBB,2024J,490,-16,11,quiz
10,BBB,2024J,387,172,15,page
10,BBB,2024J,153,41,6,oucontent
10,BBB,2024J,362,96,11,forumng
10,BBB,2024J,458,159,9,forumng
10,BBB,2024J,302,157,14,forumng
10,BBB,2024J,444,173,11,url
10,BBB,2024J,258,15,5,url
10,BBB,2024J,467,127,4,resource
10,BBB,2024J,355,177,14,forumng
10,BBB,2024J,70,-24,1,homepage
10,BBB,2024J,80,-20,10,forumng
10,BBB,2024J,118,133,19,subpage
10,BBB,2024J,491,-12,8,oucontent
10,BBB,2024J,450,134,4,forumng
10,BBB,2024J,163,192,3,subpage
10,BBB,2024J,166,-29,11,page
10,BBB,2024J,268,-22,7,quiz
10,BBB,2024J,378,112,6,resource
10,BBB,2024J,156,42,10,quiz
10,BBB,2024J,301,68,20,page
10,BBB,2024J,256,6,8,quiz
10,BBB,2024J,461,84,15,url
10,BBB,2024J,212,134,5,homepage
10,BBB,2024J,188,3,17,oucontent
10,BBB,2024J,148,64,7,resource
10,BBB,2024J,112,104,6,resource
10,BBB,2024J,69,158,7,resource
10,BBB,2024J,103,2,20,oucontent
10,BBB,2024J,431,194,1,url
10,BBB,2024J,48,129,2,quiz
10,BBB,2024J,5,159,3,subpage
10,BBB,2024J,135,76,16,oucontent
10,BBB,2024J,368,22,18,page
10,BBB,2024J,13,58,18,oucontent
10,BBB,2024J,242,166,13,resource
10,BBB,2024J,234,140,6,oucontent
10,BBB,2024J,180,200,16,page
10,BBB,2024J,134,52,12,url
10,BBB,2024J,70,93,13,oucontent
10,BBB,2024J,293,190,2,forumng
10,BBB,2024J,317,6,3,page
10,BBB,2024J,461,67,18,subpage
10,BBB,2024J,53,156,13,homepage
10,BBB,2024J,445,110,6,page
10,BBB,2024J,331,0,16,oucontent
10,BBB,2024J,235,-14,7,subpage
10,BBB,2024J,404,83,7,oucontent
10,BBB,2024J,475,184,1,forumng
10,BBB,2024J,89,16,5,subpage
10,BBB,2024J,211,159,6,resource
10,BBB,2024J,219,157,11,resource
10,BBB,2024J,156,133,8,oucontent
11,AAA,2024J,483,33,1,forumng
11,AAA,2024J,444,36,9,page
11,AAA,2024J,367,126,4,oucontent
11,AAA,2024J,229,198,20,page
11,AAA,2024J,96,-30,19,oucontent
11,AAA,2024J,36,82,6,homepage
11,AAA,2024J,127,54,20,page
11,AAA,2024J,270,164,16,resource
11,AAA,2024J,252,24,11,oucontent
11,AAA,2024J,488,118,18,subpage
11,AAA,2024J,77,3,1,resource
11,AAA,2024J,407,4,12,quiz
11,AAA,2024J,405,156,2,subpage
11,AAA,2024J,20,14,2,url
11,AAA,2024J,284,164,16,page
11,AAA,2024J,258,102,17,page
11,AAA,2024J,351,59,7,forumng
11,AAA,2024J,264,140,12,oucontent
11,AAA,2024J,327,30,18,quiz
11,AAA,2024J,409,-15,2,subpage
11,AAA,2024J,143,-26,10,subpage
11,AAA,2024J,331,69,3,forumng
11,AAA,2024J,236,-2,3,forumng
11,AAA,2024J,447,183,6,subpage
11,AAA,2024J,373,193,19,resource
11,AAA,2024J,399,-25,5,oucontent
11,AAA,2024J,475,169,19,forumng
11,AAA,2024J,13,139,3,url
11,AAA,2024J,245,20,9,subpage
11,AAA,2024J,314,-16,7,homepage
11,AAA,2024J,213,117,16,resource
11,AAA,2024J,352,23,19,page
11,AAA,2024J,312,-7,4,oucontent
11,AAA,2024J,25,71,5,oucontent
11,AAA,2024J,107,-1,6,resource
11,AAA,2024J,352,191,15,quiz
11,AAA,2024J,386,89,5,homepage
11,AAA,2024J,311,-1,3,resource
11,AAA,2024J,196,-2,13,resource
11,AAA,2024J,468,3,6,homepage
11,AAA,2024J,317,0,2,page
11,AAA,2024J,371,4,11,page
11,AAA,2024J,102,33,20,subpage
11,AAA,2024J,151,-21,19,subpage
11,AAA,2024J,195,80,11,subpage
11,AAA,2024J,7,107,6,page
11,AAA,2024J,449,136,10,resource
11,AAA,2024J,392,8,10,oucontent
11,AAA,2024J,47,-5,10,homepage
11,AAA,2024J,286,172,13,oucontent
11,AAA,2024J,441,56,1,forumng
11,AAA,2024J,77,4,20,url
11,AAA,2024J,66,66,1,subpage
11,AAA,2024J,434,149,12,forumng
11,AAA,2024J,195,154,3,homepage
11,AAA,2024J,477,176,7,forumng
11,AAA,2024J,399,2,19,page
11,AAA,2024J,9,180,4,subpage
11,AAA,2024J,61,86,5,url
11,AAA,2024J,218,18,12,forumng
11,AAA,2024J,188,108,13,url
11,AAA,2024J,474,165,5,subpage
11,AAA,2024J,14,186,9,resource
11,AAA,2024J,381,197,5,homepage
11,AAA,2024J,247,6,2,quiz
11,AAA,2024J,186,1,20,oucontent
11,AAA,2024J,119,92,18,page
11,AAA,2024J,31,41,6,homepage
11,AAA,2024J,369,83,3,quiz
11,AAA,2024J,442,79,19,homepage
11,AAA,2024J,117,75,5,oucontent
11,AAA,2024J,145,190,17,resource
11,AAA,2024J,164,57,9,oucontent
11,AAA,2024J,450,181,1,subpage
11,AAA,2024J,364,149,10,homepage
11,AAA,2024J,31,33,4,homepage
11,AAA,2024J,186,127,13,page
11,AAA,2024J,469,114,15,forumng
11,AAA,2024J,458,78,10,resource
11,AAA,2024J,227,64,19,forumng
11,AAA,2024J,146,65,14,oucontent
11,AAA,2024J,129,33,16,resource
11,AAA,2024J,429,5,9,page
11,AAA,2024J,2,81,4,homepage
11,AAA,2024J,31,112,4,resource
11,AAA,2024J,107,-21,1,quiz
11,AAA,2024J,118,111,4,page
11,AAA,2024J,142,72,3,page
11,AAA,2024J,217,11,17,homepage
11,AAA,2024J,7,109,17,resource
11,AAA,2024J,373,177,12,page
11,AAA,2024J,76,-3,19,homepage
11,AAA,2024J,369,192,4,forumng
11,AAA,2024J,32,150,15,resource
11,AAA,2024J,261,20,2,quiz
11,AAA,2024J,53,85,8,homepage
11,AAA,2024J,365,88,8,forumng
11,AAA,2024J,497,-10,2,url
11,AAA,2024J,497,62,17,url
11,AAA,2024J,154,95,7,quiz
11,AAA,2024J,59,14,7,homepage
11,AAA,2024J,290,-26,14,oucontent
11,AAA,2024J,273,59,17,forumng
11,AAA,2024J,219,84,14,url
11,AAA,2024J,16,97,7,resource
11,AAA,2024J,3,113,11,subpage
11,AAA,2024J,412,141,7,quiz
11,AAA,2024J,422,10,15,url
11,AAA,2024J,224,184,13,quiz
11,AAA,2024J,77,180,3,forumng
11,AAA,2024J,33,119,17,subpage
11,AAA,2024J,71,182,16,homepage
11,AAA,2024J,30,-22,9,quiz
11,AAA,2024J,218,76,4,url
11,AAA,2024J,321,54,19,homepage
11,AAA,2024J,35,163,4,homepage
12,CCC,2024B,311,170,17,page
12,CCC,2024B,115,133,3,subpage
12,CCC,2024B,303,88,15,resource
12,CCC,2024B,213,178,13,url
12,CCC,2024B,211,-4,13,resource
12,CCC,2024B,111,8,16,url
12,CCC,2024B,249,-18,16,url
12,CCC,2024B,120,33,6,forumng
12,CCC,2024B,94,81,7,url
12,CCC,2024B,292,119,4,page
12,CCC,2024B,8,176,3,url
12,CCC,2024B,453,12,14,oucontent
12,CCC,2024B,110,-24,15,homepage
12,CCC,2024B,236,101,18,oucontent
12,CCC,2024B,46,-3,14,homepage
12,CCC,2024B,82,185,1,url
12,CCC,2024B,436,-6,18,resource
12,CCC,2024B,190,30,20,page
12,CCC,2024B,76,200,4,resource
12,CCC,2024B,493,83,1,url
12,CCC,2024B,261,139,1,resource
12,CCC,2024B,476,109,13,url
12,CCC,2024B,274,47,5,oucontent
12,CCC,2024B,62,164,15,forumng
12,CCC,2024B,263,103,8,page
12,CCC,2024B,192,99,15,homepage
12,CCC,2024B,89,108,2,homepage
12,CCC,2024B,277,36,2,quiz
12,CCC,2024B,164,91,16,resource
12,CCC,2024B,432,182,6,subpage
12,CCC,2024B,289,67,3,url
12,CCC,2024B,207,122,3,resource
13,AAA,2024J,219,60,2,page
13,AAA,2024J,283,200,8,oucontent
13,AAA,2024J,146,94,18,subpage
13,AAA,2024J,371,55,13,forumng
13,AAA,2024J,399,-3,15,quiz
13,AAA,2024J,150,16,2,quiz
13,AAA,2024J,328,149,10,quiz
13,AAA,2024J,280,68,8,url
13,AAA,2024J,220,126,1,url
13,AAA,2024J,262,85,10,oucontent
13,AAA,2024J,228,-14,1,oucontent
13,AAA,2024J,174,113,4,quiz
