id_student,id_assessment,date_submitted,is_banked,score
900,DDD_2,30,0,86.7
900,DDD_3,53,0,75.9
901,BBB_1,130,0,84.4
901,BBB_2,135,0,79.6
901,BBB_3,27,1,75.4
901,BBB_4,115,1,71.4
901,BBB_5,146,1,66.7
902,BBB_1,7,1,63.6
902,BBB_2,118,0,35.9
902,BBB_3,,1,
902,BBB_4,192,0,45.0
902,BBB_5,178,1,39.3
903,BBB_1,119,1,78.5
903,BBB_2,62,0,72.6
903,BBB_3,180,0,95.2
903,BBB_4,169,0,62.5
903,BBB_5,177,0,71.0
904,CCC_1,,1,
904,CCC_2,108,0,72.9
904,CCC_3,184,0,87.5
904,CCC_4,132,0,88.2
904,CCC_5,,1,
905,CCC_1,200,0,62.0
905,CCC_2,28,0,70.8
906,AAA_1,192,1,77.0
906,AAA_2,98,1,89.7
906,AAA_3,189,1,97.7
906,AAA_4,161,1,100
907,DDD_1,147,0,92.1
907,DDD_2,172,1,80.5
907,DDD_3,144,1,72.2
907,DDD_4,128,0,78.1
907,DDD_5,18,1,68.6
908,DDD_1,160,1,47.6
908,DDD_2,110,0,65.2
909,CCC_1,167,0,75.5
909,CCC_2,163,1,81.7
910,CCC_1,38,1,62.0
910,CCC_2,16,1,65.4
910,CCC_3,14,0,81.3
910,CCC_4,,0,
910,CCC_5,51,0,76.2
910,CCC_6,135,1,52.0
911,CCC_1,7,1,78.9
911,CCC_2,168,1,80.9
912,AAA_1,98,0,77.1
912,AAA_2,153,0,78.3
913,CCC_1,103,0,61.2
913,CCC_2,42,0,68.8
914,DDD_1,28,1,81.8
914,DDD_2,,0,
914,DDD_3,183,0,54.6
914,DDD_4,46,0,86.7
914,DDD_5,156,0,68.7
915,AAA_1,34,1,73.7
915,AAA_2,72,0,55.0
916,CCC_1,,0,
916,CCC_2,101,0,69.2
916,CCC_3,137,1,44.5
916,CCC_4,168,1,58.9
916,CCC_5,186,0,64.9
916,CCC_6,87,0,49.1
917,CCC_1,189,0,40.4
917,CCC_2,34,0,64.7
917,CCC_3,75,0,54.1
917,CCC_4,,1,
917,CCC_5,66,0,57.5
918,BBB_1,193,0,69.8
918,BBB_2,30,0,61.5
918,BBB_3,87,1,90.6
918,BBB_4,25,1,99.1
919,AAA_1,123,1,72.6
919,AAA_2,,1,
919,AAA_3,31,1,83.6
919,AAA_4,164,1,66.9
919,AAA_5,26,0,73.1
919,AAA_6,24,0,77.5
920,DDD_1,193,1,49.5
920,DDD_2,,0,
920,DDD_3,,0,
921,BBB_1,175,0,63.8
921,BBB_2,111,0,63.4
921,BBB_3,13,1,77.2
921,BBB_4,116,0,69.4
922,BBB_1,110,1,77.0
922,BBB_2,119,0,79.9
922,BBB_3,112,0,80.0
922,BBB_4,79,0,49.9
922,BBB_5,21,0,50.5
923,DDD_1,142,0,98.6
923,DDD_2,33,1,69.0
923,DDD_3,55,0,65.5
923,DDD_4,106,1,96.3
924,AAA_1,88,1,69.7
924,AAA_2,78,1,63.8
925,CCC_1,69,0,46.4
925,CCC_2,130,0,72.3
925,CCC_3,,0,
925,CCC_4,113,0,57.6
925,CCC_5,13,0,72.0
926,CCC_1,69,0,46.2
926,CCC_2,138,0,51.5
927,CCC_1,9,0,65.7
927,CCC_2,14,1,61.6
927,CCC_3,61,0,59.5
928,BBB_1,,1,
928,BBB_2,20,0,90.6
928,BBB_3,153,1,96.8
929,DDD_1,182,0,62.4
929,DDD_2,21,0,72.7
929,DDD_3,155,1,47.4
929,DDD_4,99,0,83.5
929,DDD_5,165,0,69.2
929,DDD_6,148,0,51.0
930,DDD_1,69,0,67.6
930,DDD_2,,1,
930,DDD_3,,1,
930,DDD_4,69,0,45.0
930,DDD_5,160,1,74.6
931,AAA_1,184,1,47.8
931,AAA_2,75,0,59.6
931,AAA_3,46,0,55.5
932,DDD_1,60,0,42.3
932,DDD_2,122,1,35.9
932,DDD_3,115,1,39.0
932,DDD_4,20,1,46.5
933,BBB_1,61,0,77.4
933,BBB_2,64,1,69.7
933,BBB_3,3,0,62.1
933,BBB_4,33,1,70.5
933,BBB_5,190,0,77.5
933,BBB_6,43,1,50.3
934,AAA_1,136,1,58.0
934,AAA_2,36,0,52.2
934,AAA_3,43,1,40.6
935,BBB_1,193,1,58.2
935,BBB_2,136,0,58.3
935,BBB_3,107,1,75.7
935,BBB_4,174,1,72.9
936,CCC_1,,1,
936,CCC_2,176,1,78.6
936,CCC_3,144,1,58.9
936,CCC_4,27,0,70.8
936,CCC_5,122,1,91.3
937,DDD_1,162,1,65.2
937,DDD_2,179,1,81.7
937,DDD_3,29,1,70.1
938,CCC_1,62,0,65.7
938,CCC_2,25,0,55.1
938,CCC_3,153,1,41.0
938,CCC_4,30,0,42.6
938,CCC_5,100,0,74.1
939,CCC_1,24,1,73.4
939,CCC_2,77,0,100
939,CCC_3,52,1,74.5
940,AAA_1,84,0,84.7
940,AAA_2,73,1,100
941,BBB_1,185,0,76.3
941,BBB_2,194,1,72.0
942,CCC_1,87,0,45.0
942,CCC_2,69,1,64.2
942,CCC_3,,0,
942,CCC_4,178,0,47.1
942,CCC_5,130,0,75.7
943,CCC_1,39,1,94.0
943,CCC_2,41,1,69.0
943,CCC_3,195,1,79.7
943,CCC_4,200,0,85.5
943,CCC_5,186,1,67.3
943,CCC_6,122,1,71.1
944,CCC_1,58,1,96.9
944,CCC_2,161,0,100
944,CCC_3,153,0,72.5
944,CCC_4,,1,
944,CCC_5,101,0,100
944,CCC_6,,0,
945,AAA_1,144,1,78.3
945,AAA_2,194,0,97.3
945,AAA_3,,1,
945,AAA_4,64,1,83.8
945,AAA_5,11,1,69.4
945,AAA_6,63,0,80.0
946,AAA_1,123,0,85.0
946,AAA_2,,1,
946,AAA_3,21,1,87.6
946,AAA_4,167,0,94.4
947,DDD_1,83,1,93.4
947,DDD_2,37,1,87.1
947,DDD_3,161,0,75.1
947,DDD_4,43,1,92.2
947,DDD_5,28,0,63.6
948,BBB_1,175,1,53.5
948,BBB_2,22,0,70.7
948,BBB_3,30,1,38.8
948,BBB_4,193,0,48.3
948,BBB_5,56,0,44.5
949,BBB_1,104,0,69.2
949,BBB_2,96,1,77.4
950,DDD_1,115,1,71.5
950,DDD_2,148,0,85.1
950,DDD_3,92,0,90.5
951,BBB_1,72,0,57.4
951,BBB_2,,1,
951,BBB_3,112,1,52.5
951,BBB_4,82,1,62.7
952,CCC_1,34,1,79.5
952,CCC_2,190,1,57.9
952,CCC_3,120,0,72.5
952,CCC_4,1,1,75.6
953,AAA_1,79,1,59.3
953,AAA_2,7,0,81.8
953,AAA_3,25,0,79.7
953,AAA_4,182,0,86.4
953,AAA_5,,0,
953,AAA_6,27,0,65.9
954,AAA_1,,1,
954,AAA_2,116,0,96.6
954,AAA_3,79,1,100
954,AAA_4,199,1,93.5
954,AAA_5,8,0,77.5
955,BBB_1,177,1,83.9
955,BBB_2,1,0,57.2
955,BBB_3,162,1,86.1
955,BBB_4,16,1,73.2
956,DDD_1,147,0,42.1
956,DDD_2,100,1,52.9
956,DDD_3,187,1,37.4
956,DDD_4,117,1,47.4
957,CCC_1,57,1,40.8
957,CCC_2,,0,
957,CCC_3,31,0,53.1
958,CCC_1,86,1,74.5
958,CCC_2,93,0,56.2
959,BBB_1,118,0,47.5
959,BBB_2,133,0,65.5
959,BBB_3,113,0,69.6
959,BBB_4,140,0,52.9
960,AAA_1,29,0,82.8
960,AAA_2,67,1,81.8
960,AAA_3,142,0,71.0
960,AAA_4,17,1,85.3
961,BBB_1,5,0,58.3
961,BBB_2,100,1,69.5
961,BBB_3,,0,
961,BBB_4,136,1,39.2
962,AAA_1,153,0,70.2
962,AAA_2,,1,
962,AAA_3,108,0,64.8
962,AAA_4,79,0,70.5
962,AAA_5,48,1,82.5
963,AAA_1,185,1,33.3
963,AAA_2,,0,
963,AAA_3,185,1,38.4
963,AAA_4,,1,
963,AAA_5,6,1,61.8
964,AAA_1,146,1,74.0
964,AAA_2,51,0,58.8
964,AAA_3,133,0,64.9
964,AAA_4,200,1,87.2
964,AAA_5,182,1,83.2
964,AAA_6,,1,
965,DDD_1,200,1,75.0
965,DDD_2,152,0,37.8
965,DDD_3,59,0,71.9
965,DDD_4,79,1,51.5
965,DDD_5,156,1,52.2
965,DDD_6,41,0,49.6
966,BBB_1,181,1,88.2
966,BBB_2,53,1,64.7
967,CCC_1,101,1,74.7
967,CCC_2,,1,
968,BBB_1,170,0,70.6
968,BBB_2,82,0,66.7
968,BBB_3,110,1,41.9
969,CCC_1,170,0,76.3
969,CCC_2,158,1,79.8
969,CCC_3,189,1,88.9
969,CCC_4,132,0,84.4
969,CCC_5,164,0,70.5
970,DDD_1,122,0,71.9
970,DDD_2,86,0,92.7
970,DDD_3,56,0,62.4
970,DDD_4,191,1,64.6
971,AAA_1,171,0,83.6
971,AAA_2,13,1,90.4
972,AAA_1,63,0,72.6
972,AAA_2,3,0,46.5
973,DDD_1,76,1,71.6
973,DDD_2,100,0,75.4
973,DDD_3,136,0,87.0
973,DDD_4,89,0,68.9
973,DDD_5,26,0,78.1
974,BBB_1,132,1,88.5
974,BBB_2,48,0,72.7
974,BBB_3,32,0,63.0
975,BBB_1,125,0,59.7
975,BBB_2,105,0,53.0
975,BBB_3,84,1,49.1
975,BBB_4,118,0,68.8
975,BBB_5,116,1,70.9
975,BBB_6,173,1,81.1
976,CCC_1,107,0,80.2
976,CCC_2,6,0,95.3
976,CCC_3,,0,
976,CCC_4,176,1,75.1
976,CCC_5,2,0,96.8
976,CCC_6,118,0,71.5
977,BBB_1,57,0,56.3
977,BBB_2,199,1,53.5
977,BBB_3,46,1,70.8
978,AAA_1,,1,
978,AAA_2,,0,
978,AAA_3,42,1,99.8
979,BBB_1,121,0,77.9
979,BBB_2,42,0,76.9
979,BBB_3,192,1,56.6
979,BBB_4,159,0,57.4
979,BBB_5,3,1,48.7
980,DDD_1,197,1,81.5
980,DDD_2,102,0,88.7
980,DDD_3,37,0,84.5
980,DDD_4,7,0,84.0
980,DDD_5,119,1,78.8
980,DDD_6,28,0,98.6
981,AAA_1,160,1,41.3
981,AAA_2,110,1,42.4
981,AAA_3,5,1,40.7
981,AAA_4,1,0,38.5
981,AAA_5,157,0,54.7
981,AAA_6,96,1,57.0
982,DDD_1,31,1,67.9
982,DDD_2,26,0,90.6
982,DDD_3,33,0,66.3
982,DDD_4,71,1,91.7
982,DDD_5,81,1,84.9
983,DDD_1,166,1,58.2
983,DDD_2,157,0,48.2
983,DDD_3,39,1,49.9
984,DDD_1,153,0,60.2
984,DDD_2,155,1,53.6
984,DDD_3,16,1,50.3
985,BBB_1,132,0,95.9
985,BBB_2,86,1,68.1
985,BBB_3,117,0,67.1
985,BBB_4,192,1,96.6
985,BBB_5,131,0,80.5
986,DDD_1,113,0,78.1
986,DDD_2,72,1,59.0
986,DDD_3,96,0,48.2
987,CCC_1,157,0,76.0
987,CCC_2,48,0,70.6
987,CCC_3,21,0,73.2
987,CCC_4,27,1,96.8
988,DDD_1,143,0,64.1
988,DDD_2,45,0,75.8
988,DDD_3,191,0,62.8
988,DDD_4,60,0,79.0
988,DDD_5,52,1,90.6
988,DDD_6,187,1,77.8
989,AAA_1,45,0,100
989,AAA_2,117,1,76.0
989,AAA_3,196,1,88.3
990,AAA_1,166,1,76.9
990,AAA_2,97,1,89.3
990,AAA_3,,1,
991,CCC_1,103,0,53.0
991,CCC_2,169,0,62.0
991,CCC_3,184,1,38.6
991,CCC_4,24,0,48.0
991,CCC_5,155,1,36.7
991,CCC_6,170,0,67.7
992,DDD_1,94,0,88.4
992,DDD_2,70,1,84.2
992,DDD_3,70,1,55.7
992,DDD_4,144,0,73.3
993,AAA_1,155,0,70.7
993,AAA_2,189,1,96.0
993,AAA_3,182,1,97.1
993,AAA_4,104,1,94.0
993,AAA_5,139,0,78.2
994,BBB_1,175,0,64.3
994,BBB_2,183,0,50.8
994,BBB_3,132,1,42.9
994,BBB_4,198,0,55.7
994,BBB_5,118,0,48.7
994,BBB_6,124,1,74.2
995,AAA_1,65,0,59.9
995,AAA_2,99,0,59.2
996,DDD_1,4,0,95.7
996,DDD_2,99,0,85.9
996,DDD_3,60,1,74.3
996,DDD_4,3,0,81.0
997,DDD_1,98,0,85.8
997,DDD_2,5,1,69.1
997,DDD_3,5,0,96.4
998,BBB_1,117,1,55.3
998,BBB_2,94,0,50.3
998,BBB_3,179,1,46.3
999,BBB_1,125,0,68.0
999,BBB_2,180,0,72.8
999,BBB_3,,1,
999,BBB_4,64,0,72.1
999,BBB_5,,0,
1000,CCC_1,162,1,59.5
1000,CCC_2,34,0,58.0
1000,CCC_3,174,0,84.7
